folder,image,variant,expected_fruit,expected_ripeness,predicted_fruit,predicted_ripeness,confidence,detected,fruit_correct,ripeness_correct,exact_correct
Unripe Grape,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\vine22_jpg.rf.78ac5feb3bf7452adcf496d838ec26a6.jpg,median3_clahe,Grape,Unripe,Grape,Unripe,0.7576245069503784,True,True,True,True
Unripe Grape,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\vine22_jpg.rf.78ac5feb3bf7452adcf496d838ec26a6.jpg,median5_clahe,Grape,Unripe,Grape,Unripe,0.7331675291061401,True,True,True,True
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-003f5109-ebd2-11ed-9060-346f24e2fa38_jpg.rf.907bf1d0b668baeb8a7f519b8b0a606f.jpg,resized_only,Mango,Ripe,Orange,Unripe,0.6906404495239258,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-003f5109-ebd2-11ed-9060-346f24e2fa38_jpg.rf.907bf1d0b668baeb8a7f519b8b0a606f.jpg,median3_bilateral,Mango,Ripe,Grape,Ripe,0.7284188270568848,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-003f5109-ebd2-11ed-9060-346f24e2fa38_jpg.rf.907bf1d0b668baeb8a7f519b8b0a606f.jpg,median5_bilateral,Mango,Ripe,Orange,Ripe,0.7325998544692993,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-003f5109-ebd2-11ed-9060-346f24e2fa38_jpg.rf.907bf1d0b668baeb8a7f519b8b0a606f.jpg,median3_clahe,Mango,Ripe,Orange,Unripe,0.8016467690467834,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-003f5109-ebd2-11ed-9060-346f24e2fa38_jpg.rf.907bf1d0b668baeb8a7f519b8b0a606f.jpg,median5_clahe,Mango,Ripe,Orange,Unripe,0.83970707654953,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-21ed01e7-ebd2-11ed-b0bd-346f24e2fa38_jpg.rf.733ae453360204eb7ef56d1bed8045b2.jpg,resized_only,Mango,Ripe,Orange,Ripe,0.42808133363723755,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-21ed01e7-ebd2-11ed-b0bd-346f24e2fa38_jpg.rf.733ae453360204eb7ef56d1bed8045b2.jpg,median3_bilateral,Mango,Ripe,Orange,Ripe,0.45714473724365234,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-21ed01e7-ebd2-11ed-b0bd-346f24e2fa38_jpg.rf.733ae453360204eb7ef56d1bed8045b2.jpg,median5_bilateral,Mango,Ripe,Orange,Ripe,0.46015220880508423,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-21ed01e7-ebd2-11ed-b0bd-346f24e2fa38_jpg.rf.733ae453360204eb7ef56d1bed8045b2.jpg,median3_clahe,Mango,Ripe,Orange,Rotten,0.7629642486572266,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-21ed01e7-ebd2-11ed-b0bd-346f24e2fa38_jpg.rf.733ae453360204eb7ef56d1bed8045b2.jpg,median5_clahe,Mango,Ripe,Orange,Rotten,0.7935707569122314,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-435206e6-ebe1-11ed-a024-346f24e2fa38_jpg.rf.731125c9dc8fe57096e9ebc612ab70c4.jpg,resized_only,Mango,Ripe,,,0.0,False,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-435206e6-ebe1-11ed-a024-346f24e2fa38_jpg.rf.731125c9dc8fe57096e9ebc612ab70c4.jpg,median3_bilateral,Mango,Ripe,Orange,Ripe,0.5090736150741577,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-435206e6-ebe1-11ed-a024-346f24e2fa38_jpg.rf.731125c9dc8fe57096e9ebc612ab70c4.jpg,median5_bilateral,Mango,Ripe,Orange,Unripe,0.551023542881012,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-435206e6-ebe1-11ed-a024-346f24e2fa38_jpg.rf.731125c9dc8fe57096e9ebc612ab70c4.jpg,median3_clahe,Mango,Ripe,Orange,Unripe,0.511421263217926,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-435206e6-ebe1-11ed-a024-346f24e2fa38_jpg.rf.731125c9dc8fe57096e9ebc612ab70c4.jpg,median5_clahe,Mango,Ripe,Orange,Unripe,0.59970623254776,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-650259e6-ebee-11ed-945b-346f24e2fa38_jpg.rf.5a6ff42b43d769b8810b699817c25886.jpg,resized_only,Mango,Ripe,Orange,Ripe,0.6252572536468506,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-650259e6-ebee-11ed-945b-346f24e2fa38_jpg.rf.5a6ff42b43d769b8810b699817c25886.jpg,median3_bilateral,Mango,Ripe,Orange,Ripe,0.528963029384613,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-650259e6-ebee-11ed-945b-346f24e2fa38_jpg.rf.5a6ff42b43d769b8810b699817c25886.jpg,median5_bilateral,Mango,Ripe,Peach,Unripe,0.855279266834259,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-650259e6-ebee-11ed-945b-346f24e2fa38_jpg.rf.5a6ff42b43d769b8810b699817c25886.jpg,median3_clahe,Mango,Ripe,Mango,Ripe,0.7799338102340698,True,True,True,True
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-650259e6-ebee-11ed-945b-346f24e2fa38_jpg.rf.5a6ff42b43d769b8810b699817c25886.jpg,median5_clahe,Mango,Ripe,Peach,Unripe,0.8512011170387268,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-88d85664-ebed-11ed-bd63-346f24e2fa38_jpg.rf.a033bfcfc6d7df0df61efabaefbdb074.jpg,resized_only,Mango,Ripe,Orange,Rotten,0.40798717737197876,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-88d85664-ebed-11ed-bd63-346f24e2fa38_jpg.rf.a033bfcfc6d7df0df61efabaefbdb074.jpg,median3_bilateral,Mango,Ripe,,,0.0,False,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-88d85664-ebed-11ed-bd63-346f24e2fa38_jpg.rf.a033bfcfc6d7df0df61efabaefbdb074.jpg,median5_bilateral,Mango,Ripe,,,0.0,False,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-88d85664-ebed-11ed-bd63-346f24e2fa38_jpg.rf.a033bfcfc6d7df0df61efabaefbdb074.jpg,median3_clahe,Mango,Ripe,,,0.0,False,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-88d85664-ebed-11ed-bd63-346f24e2fa38_jpg.rf.a033bfcfc6d7df0df61efabaefbdb074.jpg,median5_clahe,Mango,Ripe,Grape,Overripe,0.43276193737983704,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-a733e771-ebee-11ed-9273-346f24e2fa38_jpg.rf.3786626b8664d042c01d4e40c4bf7db7.jpg,resized_only,Mango,Ripe,Apple,Ripe,0.6877994537353516,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-a733e771-ebee-11ed-9273-346f24e2fa38_jpg.rf.3786626b8664d042c01d4e40c4bf7db7.jpg,median3_bilateral,Mango,Ripe,Apple,Ripe,0.7204588651657104,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-a733e771-ebee-11ed-9273-346f24e2fa38_jpg.rf.3786626b8664d042c01d4e40c4bf7db7.jpg,median5_bilateral,Mango,Ripe,Apple,Ripe,0.7611067295074463,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-a733e771-ebee-11ed-9273-346f24e2fa38_jpg.rf.3786626b8664d042c01d4e40c4bf7db7.jpg,median3_clahe,Mango,Ripe,Apple,Ripe,0.8567672371864319,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-a733e771-ebee-11ed-9273-346f24e2fa38_jpg.rf.3786626b8664d042c01d4e40c4bf7db7.jpg,median5_clahe,Mango,Ripe,Apple,Ripe,0.7927768230438232,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-c1ee9099-ebd2-11ed-acf3-346f24e2fa38_jpg.rf.3fe9acaf57726993456136337804c42b.jpg,resized_only,Mango,Ripe,Melon,Ripe,0.8808777928352356,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-c1ee9099-ebd2-11ed-acf3-346f24e2fa38_jpg.rf.3fe9acaf57726993456136337804c42b.jpg,median3_bilateral,Mango,Ripe,Melon,Ripe,0.8891425132751465,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-c1ee9099-ebd2-11ed-acf3-346f24e2fa38_jpg.rf.3fe9acaf57726993456136337804c42b.jpg,median5_bilateral,Mango,Ripe,Grape,Ripe,0.8458110094070435,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-c1ee9099-ebd2-11ed-acf3-346f24e2fa38_jpg.rf.3fe9acaf57726993456136337804c42b.jpg,median3_clahe,Mango,Ripe,Melon,Ripe,0.9177528619766235,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-c1ee9099-ebd2-11ed-acf3-346f24e2fa38_jpg.rf.3fe9acaf57726993456136337804c42b.jpg,median5_clahe,Mango,Ripe,Melon,Ripe,0.9220284223556519,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-dd11db47-ebed-11ed-9023-346f24e2fa38_jpg.rf.23a6b8bf25e3e272b06182b4904525ea.jpg,resized_only,Mango,Ripe,Banana,Unripe,0.8237659335136414,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-dd11db47-ebed-11ed-9023-346f24e2fa38_jpg.rf.23a6b8bf25e3e272b06182b4904525ea.jpg,median3_bilateral,Mango,Ripe,Grape,Unripe,0.7139858603477478,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-dd11db47-ebed-11ed-9023-346f24e2fa38_jpg.rf.23a6b8bf25e3e272b06182b4904525ea.jpg,median5_bilateral,Mango,Ripe,Grape,Unripe,0.6448858380317688,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-dd11db47-ebed-11ed-9023-346f24e2fa38_jpg.rf.23a6b8bf25e3e272b06182b4904525ea.jpg,median3_clahe,Mango,Ripe,Banana,Unripe,0.7426876425743103,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-dd11db47-ebed-11ed-9023-346f24e2fa38_jpg.rf.23a6b8bf25e3e272b06182b4904525ea.jpg,median5_clahe,Mango,Ripe,Banana,Unripe,0.6437176465988159,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-fe144afc-ebd2-11ed-8296-346f24e2fa38_jpg.rf.084a2c0003b989e1c023ca7e3050a3be.jpg,resized_only,Mango,Ripe,Melon,Ripe,0.8327927589416504,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-fe144afc-ebd2-11ed-8296-346f24e2fa38_jpg.rf.084a2c0003b989e1c023ca7e3050a3be.jpg,median3_bilateral,Mango,Ripe,Melon,Ripe,0.898983359336853,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-fe144afc-ebd2-11ed-8296-346f24e2fa38_jpg.rf.084a2c0003b989e1c023ca7e3050a3be.jpg,median5_bilateral,Mango,Ripe,Melon,Ripe,0.8664449453353882,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-fe144afc-ebd2-11ed-8296-346f24e2fa38_jpg.rf.084a2c0003b989e1c023ca7e3050a3be.jpg,median3_clahe,Mango,Ripe,Melon,Ripe,0.8926560878753662,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango-fe144afc-ebd2-11ed-8296-346f24e2fa38_jpg.rf.084a2c0003b989e1c023ca7e3050a3be.jpg,median5_clahe,Mango,Ripe,Melon,Ripe,0.91652911901474,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango_0_990_jpg.rf.01220b5b230cb111770a5686211bde76.jpg,resized_only,Mango,Ripe,,,0.0,False,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango_0_990_jpg.rf.01220b5b230cb111770a5686211bde76.jpg,median3_bilateral,Mango,Ripe,Orange,Unripe,0.7679797410964966,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango_0_990_jpg.rf.01220b5b230cb111770a5686211bde76.jpg,median5_bilateral,Mango,Ripe,Orange,Ripe,0.7266155481338501,True,False,True,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango_0_990_jpg.rf.01220b5b230cb111770a5686211bde76.jpg,median3_clahe,Mango,Ripe,Apple,Unripe,0.6233460307121277,True,False,False,False
Ripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Ripe Mango\Ripe_Mango_0_990_jpg.rf.01220b5b230cb111770a5686211bde76.jpg,median5_clahe,Mango,Ripe,Apple,Unripe,0.6568685173988342,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,resized_only,Mango,Unripe,Grape,Unripe,0.5441414713859558,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,median3_bilateral,Mango,Unripe,Grape,Unripe,0.8261024951934814,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,median5_bilateral,Mango,Unripe,Grape,Unripe,0.9326910972595215,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,median3_clahe,Mango,Unripe,Grape,Unripe,0.9515256285667419,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,median5_clahe,Mango,Unripe,Grape,Unripe,0.9718636274337769,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,resized_only,Mango,Unripe,Grape,Unripe,0.6832275986671448,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,median3_bilateral,Mango,Unripe,Apple,Unripe,0.8850611448287964,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,median5_bilateral,Mango,Unripe,Grape,Unripe,0.9121522307395935,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,median3_clahe,Mango,Unripe,Grape,Unripe,0.8023809790611267,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,median5_clahe,Mango,Unripe,Grape,Unripe,0.9246534705162048,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,resized_only,Mango,Unripe,,,0.0,False,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,median3_bilateral,Mango,Unripe,Orange,Ripe,0.6328500509262085,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,median5_bilateral,Mango,Unripe,Orange,Ripe,0.8724122643470764,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,median3_clahe,Mango,Unripe,Grape,Ripe,0.44734370708465576,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,median5_clahe,Mango,Unripe,Orange,Ripe,0.4859648644924164,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,resized_only,Mango,Unripe,Grape,Rotten,0.8504947423934937,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,median3_bilateral,Mango,Unripe,Grape,Rotten,0.9533281326293945,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,median5_bilateral,Mango,Unripe,Grape,Rotten,0.9699334502220154,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,median3_clahe,Mango,Unripe,Grape,Rotten,0.9657946228981018,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,median5_clahe,Mango,Unripe,Grape,Rotten,0.9765923619270325,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,resized_only,Mango,Unripe,Apple,Unripe,0.7725260853767395,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,median3_bilateral,Mango,Unripe,Apple,Unripe,0.9137411713600159,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,median5_bilateral,Mango,Unripe,Apple,Unripe,0.916440486907959,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,median3_clahe,Mango,Unripe,Apple,Unripe,0.8721179962158203,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,median5_clahe,Mango,Unripe,Apple,Unripe,0.8914654850959778,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,resized_only,Mango,Unripe,Banana,Ripe,0.8570448756217957,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,median3_bilateral,Mango,Unripe,Banana,Ripe,0.8356606364250183,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,median5_bilateral,Mango,Unripe,Banana,Ripe,0.8464632034301758,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,median3_clahe,Mango,Unripe,Banana,Ripe,0.8363217115402222,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,median5_clahe,Mango,Unripe,Banana,Ripe,0.8506279587745667,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,resized_only,Mango,Unripe,Apple,Rotten,0.7721241116523743,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,median3_bilateral,Mango,Unripe,Apple,Unripe,0.7675500512123108,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,median5_bilateral,Mango,Unripe,Apple,Unripe,0.8043524622917175,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,median3_clahe,Mango,Unripe,Apple,Unripe,0.8537232875823975,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,median5_clahe,Mango,Unripe,Apple,Unripe,0.877270519733429,True,False,True,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-d5792062-ebe8-11ed-a969-346f24e2fa38_jpg.rf.61d37f447e13802e9a5fa6244c392ba6.jpg,resized_only,Mango,Unripe,Banana,Ripe,0.9346518516540527,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-d5792062-ebe8-11ed-a969-346f24e2fa38_jpg.rf.61d37f447e13802e9a5fa6244c392ba6.jpg,median3_bilateral,Mango,Unripe,Banana,Ripe,0.9396554827690125,True,False,False,False
Unripe Mango,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-d5792062-ebe8-11ed-a969-346f24e2fa38_jpg.rf.61d37f447e13802e9a5fa6244c392ba6.jpg,median5_bilateral,Mango,Unripe,Banana,Ripe,0.9499552249908447,True,False,False,False
